Word,Probability,Data
d i n,5.17449391073e-07,41
f e z,1.95723029047e-09,65
n e w,1.95312498432e-09,68
d i p,6.53120584743e-08,12
r i m,7.44155155892e-09,40
n i t,3.3188015765e-07,63
w e m,2.54378581555e-08,24
l i w,1.95312498441e-09,32
h e g,1.90469736099e-06,51
m i r,1.95312498439e-09,36
s e t,1.08268008729e-07,23
b e z,4.79814861039e-08,31
z i n,5.87537958304e-07,68
t i m,4.32862937433e-07,26
n e h,2.08262366309e-07,40
s i f,6.48986650282e-09,20
N e d,3.83190582439e-07,63
n e v,6.33324884815e-08,11
p i p,1.46821855015e-07,72
v e v,1.95312498432e-09,70
r e j,1.95312498431e-09,77
t e N,4.74743311438e-07,20
p e w,1.9531249843e-09,90
k e f,5.14608049592e-08,52
N i k,4.83766942904e-07,57
b i f,4.00923567536e-08,95
k e t,1.60125364543e-07,65
l i w,1.95312498433e-09,64
b i t,9.13559632102e-08,30
v i s,3.1318829947e-08,1
n e k,9.80622869e-07,97
k i p,1.1031405411e-07,61
v e p,1.96684955288e-07,79
f i k,2.21798474491e-07,44
p i w,1.94986434192e-08,1
p e d,1.20354166538e-07,70
m i g,8.60898346773e-07,77
l i n,8.91141495463e-09,83
g i N,1.07550949687e-06,65
t e p,2.34819327819e-07,47
j e h,1.95312498436e-09,22
N i t,4.22916269836e-07,15
l e t,8.01474996399e-09,58
k e g,4.50576984016e-07,99
m e m,5.74918138849e-07,62
v e n,8.38658681284e-07,93
b e m,3.24427618327e-07,6
g i b,1.87496587856e-07,59
w e z,1.95312498431e-09,82
d i b,1.18828270687e-07,36
f e f,9.93621752459e-08,84
g e d,5.44703646819e-07,96
p i l,2.21891916714e-08,49
d i t,1.38852505195e-07,23
m i N,1.80455331576e-06,69
j e d,3.25976131398e-08,60
N e h,3.1916783242e-07,54
r e b,1.26903138973e-08,36
n i n,9.3845833044e-07,97
p i v,3.07488526027e-08,74
d i h,9.1652665479e-08,93
m i d,2.75241497391e-07,28
N i w,1.95312498429e-09,94
r i m,4.93420167805e-08,2
w e m,2.69069251997e-08,46
v i t,1.63939595556e-07,79
d e l,3.3415293089e-08,57
l e g,1.3113228587e-08,43
n e d,2.79950924057e-07,39
h i d,1.47471663469e-06,95
n e r,1.4278786092e-07,22
m e s,2.84987438098e-07,87
p i l,3.11310498697e-08,91
s i v,1.95707589953e-09,63
v e r,2.68958860991e-08,73
N e v,2.27452063134e-07,79
f i h,1.95584536631e-08,88
h e h,4.68982589533e-08,8
k e z,4.9989774219e-08,33
n e p,3.84891411315e-07,62
m i N,1.55006326707e-06,49
b i b,1.55156103742e-07,34
j e p,2.41342427238e-08,94
N i k,5.66770506562e-07,77
b i p,9.1889743905e-08,21
v i w,1.95312498433e-09,62
m e m,6.44077107918e-07,72
f i N,7.30928851791e-07,67
b e j,1.95312498433e-09,62
z e d,1.518062256e-07,81
v i N,6.080690848e-07,56
m e h,2.78313808395e-07,80
v i m,2.48968141343e-07,36
p e h,4.53251959297e-08,81
b e l,2.32762700718e-08,35
h e z,4.33195687871e-08,81
z i k,1.20017941971e-07,56
l e p,1.81480401895e-08,37
g i p,1.40615830901e-07,7
w i r,1.95312498437e-09,16
N e m,7.28629060644e-07,89
j i t,1.95312498432e-09,67
f e t,3.42870962074e-07,92
g i f,1.40835805132e-07,56
j e s,6.35424615981e-09,15
d i f,4.82010167281e-08,19
f e b,3.3626817011e-07,95
n i N,1.17240783841e-06,22
h i d,1.33061717204e-06,81
m e f,1.98016701185e-07,87
p e n,7.63961782642e-07,74
z e g,2.30214417092e-07,40
m i h,1.54148962393e-07,9
w i m,3.04337732582e-08,20
v i z,2.14084534831e-08,91
v e n,8.71401123023e-07,97
b e b,2.19980750034e-07,53
z i v,1.95576674397e-09,42
g e j,1.95312498434e-09,56
N e l,1.4132631622e-08,2
j e f,2.39556747036e-08,90
f e w,1.95615859018e-09,13
h i b,1.10463565538e-06,58
n e N,1.35092966337e-06,33
h i N,2.57998422048e-06,36
t e d,3.57257419234e-07,82
r e r,1.42765886144e-07,99
k e h,6.26685641934e-08,1
f i l,1.07135865888e-08,79
h e l,1.16442624186e-08,11
b e d,3.86853244552e-07,94
N e k,7.79638316217e-07,58
p i m,5.4224271255e-07,60
h i w,1.95312498435e-09,42
v i k,1.64221219011e-07,43
k i j,2.1894534029e-09,10
w e s,1.07547671152e-08,59
k e l,4.7705795082e-08,84
d e t,1.67740420871e-07,91
f i f,7.67664753227e-08,80
m e d,4.7890655892e-07,69
l e b,6.68171542386e-09,13
d e r,2.2157262719e-07,76
g i t,2.26477618491e-07,8
d e h,2.60942900963e-08,14
d i h,7.04104736279e-08,47
j i p,9.02755856523e-09,86
f e p,1.56151101446e-07,75
j e w,1.95312498436e-09,20
N e w,1.95314027151e-09,19
f e n,6.96100321376e-07,42
h i v,7.65895874302e-09,81
n i r,1.6038976292e-07,33
v e m,1.48662752328e-07,23
m e b,4.97738845641e-07,88
j i r,1.95312498433e-09,58
p e r,2.08266152125e-08,41
t i t,2.42621948211e-07,86
v e g,2.44691871393e-07,81
t e m,4.02765417444e-07,39
f i w,1.95312498435e-09,38
h e s,3.02559848754e-08,10
r i w,1.95312498435e-09,43
w e g,3.51111176534e-08,37
w e r,1.95312498434e-09,53
z i r,1.70865465052e-07,37
n e n,7.19061273201e-07,46
N e h,2.74692198831e-07,17
f e s,5.03841201386e-08,2
h i n,1.12890383408e-06,57
m i k,4.55099268882e-07,42
l e h,6.35397928073e-09,55
z e N,9.51115224767e-07,87
p i d,3.8962814689e-07,97
l i p,2.4012193118e-08,93
w i N,1.50373387192e-07,8
p i b,1.69391410988e-07,46
b e h,9.72438708057e-08,85
n i k,6.53585452144e-07,65
h e r,1.74620270456e-08,65
z i g,1.35164409389e-07,7
w i b,1.51064542358e-08,98
r e s,6.35372460183e-09,82
j i k,1.55659046536e-08,79
h i s,1.95598960604e-08,55
k i v,3.85593528784e-08,31
h i m,2.52724751945e-06,96
t e z,3.63150558777e-08,49
f i z,1.95739071421e-09,67
l e l,1.95312498511e-09,29
t e j,1.95312498434e-09,45
d e f,2.74779043357e-08,24
N i r,1.95316635979e-09,17
g i z,1.87486753097e-07,24
t i t,1.0491768095e-07,24
j i N,1.4011597418e-07,82
b e k,5.97464170138e-07,4
g i h,1.66808743062e-07,29
w e p,2.95041081586e-08,60
d i l,1.37909234952e-08,34
m e h,2.3818332062e-07,48
f e j,1.95312498434e-09,53
h i r,9.91294437637e-09,68
n i v,5.60033727263e-08,44
p i N,6.17895892945e-07,41
p e v,1.37752826465e-08,28
m i k,7.21718235494e-07,96
r e g,1.30518078673e-08,42
m i p,2.30524679664e-07,35
h e w,2.12389411833e-09,7
r i s,6.3541023161e-09,8
v i r,2.52164780763e-08,65
t i h,1.38672943631e-07,68
n e j,1.95312498461e-09,33
s i h,3.73179388008e-08,23
h i j,1.95312498435e-09,44
m e m,4.09162313095e-07,31
v e h,1.51575166199e-08,67
r e d,2.36500548144e-08,90
t i r,1.92559231753e-07,97
m i v,1.10713111897e-07,98
l i t,1.56412278034e-08,80
r e z,1.95312498436e-09,25
w i z,1.95312498428e-09,99
h e d,1.56764948487e-06,97
b e l,2.72179001888e-08,64
g e w,1.95349528019e-09,15
d e N,1.08263064331e-06,84
h e v,3.07608137649e-08,84
b i v,6.90128575955e-09,11
w e d,1.57169673664e-08,81
h e m,2.39781146139e-06,80
w e r,1.95312498429e-09,94
d i s,1.26337452401e-07,80
k i r,3.86271080957e-08,20
l e h,6.3542409423e-09,16
j i t,1.95312498435e-09,35
m i w,1.95312509303e-09,25
N i v,1.25402033306e-07,28
l e z,1.95312498435e-09,39
r i l,1.09331835738e-06,76
j e k,7.56405700499e-09,44
N i d,5.53694218144e-07,91
b i k,5.41780013089e-07,33
g i l,2.22316666681e-08,38
g e r,1.73539194004e-08,96
v e g,1.53463298179e-07,40
z e m,4.1765660299e-07,87
z e m,2.64331119103e-07,54
f i k,1.88387046223e-07,30
p i t,3.00424543576e-07,95
m i b,2.6436259524e-07,15
s e d,1.35559047387e-07,46
f i k,2.77978611464e-07,63
w i k,2.52108300199e-08,58
m i t,3.06157132293e-07,48
s e z,1.19861728893e-08,15
j i b,7.35143005273e-09,37
z i l,1.07902480715e-08,80
j e j,1.95312498428e-09,99
z i z,2.23152264267e-08,3
n e f,2.06533460455e-07,52
v i d,2.13903152765e-07,59
v e f,5.5431833537e-08,95
r i j,1.95312498434e-09,46
p i r,1.58011367031e-08,52
p e g,2.548716535e-07,29
r e h,1.9531249843e-09,89
f i j,1.95312498431e-09,81
d i N,5.39060750414e-07,23
l e w,1.95312498429e-09,97
k e d,9.87706150974e-08,40
j i w,1.95312498511e-09,7
g e s,1.93752536308e-07,2
j e r,1.95312498432e-09,75
b i r,3.24403658664e-08,22
m i n,7.90671879149e-07,70
g i f,1.53170782634e-07,78
n i m,4.16452310765e-07,46
m e n,1.1217784123e-06,91
l e d,1.5362112379e-08,3
m e z,8.99401333798e-08,89
t e r,1.8745352949e-07,7
N i z,1.66222729126e-07,23
l e v,1.95312498435e-09,42
g i r,3.09447899676e-08,2
d e b,4.88790711083e-08,12
N i h,3.94564802067e-07,86
b i g,3.41737115116e-07,54
m e p,3.84564518644e-07,72
d i d,9.89469239265e-08,8
f e d,3.48265356037e-07,96
p e l,3.03826710026e-08,55
m e v,8.97839235138e-08,99
j e l,1.9531249843e-09,87
t e g,2.86663297916e-07,57
m i f,1.79195567987e-07,16
s e h,3.27615006097e-08,27
l e k,3.08823647578e-08,90
N e l,1.95312498429e-09,92
d e w,1.95312498434e-09,48
w i m,3.82396945087e-08,82
j i n,1.95312498439e-09,16
r i k,6.81402498529e-09,18
w e k,1.99806549513e-08,6
N e n,1.36726563608e-06,55
b e t,2.58439861747e-07,89
s i j,1.95312498431e-09,82
n e b,2.31175054817e-07,15
f e g,3.30977615381e-07,57
m i h,1.82337695177e-07,41
l i k,1.57524397489e-08,8
v i b,1.28724273625e-07,58
p i n,5.87196323181e-07,43
l e N,1.3360353563e-07,87
m e w,1.95312498435e-09,40
f i n,8.0148734344e-07,92
h e j,1.95312498433e-09,60
t e f,5.54585956762e-08,98
w e w,1.95312498433e-09,58
n e z,5.81090925216e-08,45
j i s,1.95312499127e-09,12
k e N,1.09182614944e-06,98
j e v,1.9531249843e-09,86
N e v,2.48131890944e-07,95
g e m,9.75920483821e-07,88
k i l,4.47814519927e-08,1
m e N,1.17766305274e-06,22
z e t,2.71853051516e-07,94
k i z,1.79796840458e-08,62
v e z,2.09957521503e-08,42
N i w,1.95312498435e-09,43
m e j,1.95312498432e-09,68
j i l,1.95312498432e-09,75
b e s,7.51373544426e-08,57
s i n,6.98007831229e-07,92
z i N,4.60543396531e-07,27
t i v,2.43125835963e-08,50
w i p,2.67904163951e-08,28
w i s,1.95312498435e-09,39
N i l,1.95312498431e-09,77
f e r,1.73274827178e-08,64
g i d,3.08687813966e-07,60
h i t,8.55710651572e-07,74
n e l,1.95312498431e-09,84
z e w,1.95332729846e-09,15
p e p,1.32148430752e-07,34
r e f,1.95567994073e-08,47
k e s,4.86607018624e-08,7
m i j,1.95312498435e-09,37
s e l,7.19226832923e-09,20
p i n,9.61087573522e-07,86
z i f,1.95312498432e-09,67
d e s,1.17788030505e-07,45
n e z,8.81903772123e-08,98
j i j,1.95312498428e-09,3
z i t,2.08380778978e-07,58
w e w,1.95312498436e-09,17
s i n,4.91296111981e-07,53
w e r,1.95312498435e-09,39
h i l,3.15476212612e-08,34
f i N,4.30301419934e-07,17
p i j,1.95312498496e-09,30
m e s,2.45418175421e-07,63
k e z,8.27100284399e-08,88
f i b,2.12842350558e-07,87
f i h,1.9558425876e-08,86
h e n,1.13665372713e-06,43
b e j,1.95312498432e-09,70
h e p,9.08062309769e-07,74
N e r,1.95312498433e-09,66
j i m,9.18543492767e-09,90
b e N,5.7657700226e-07,20
z e h,3.71612151171e-08,69
n i g,4.9860009453e-07,23
b i j,1.95312509488e-09,25
l i f,3.71602857442e-08,50
t e h,7.17490963193e-08,30
h i N,2.30328096441e-06,4
b e w,1.95312498434e-09,54
r i r,1.82381264101e-07,74
t e z,2.95739179811e-08,25
N i b,4.17194274019e-07,61
t i j,1.95312498471e-09,33
d e j,1.95312629312e-09,22
d i j,1.95312498435e-09,39
r e f,1.95548188723e-08,97
r i N,1.13871974213e-07,16
s i w,1.04675750365e-08,2
f e l,2.95548522938e-08,26
h i p,7.23566425367e-07,69
v e k,8.74514902211e-08,15
z e k,8.12598957014e-08,20
p e t,4.19080123435e-08,45
l i s,1.95312498436e-09,18
w i h,1.95312498431e-09,78
s e b,1.32412860321e-07,44
k e w,1.95312502195e-09,26
m i n,6.31255402253e-07,46
s e p,1.38917322124e-07,1
b e v,1.41909799614e-08,97
z i b,2.41532591566e-07,78
w i g,2.61826740991e-08,83
k e N,6.31142509656e-07,45
l i l,1.95312498432e-09,74
z i p,9.15507190088e-08,9
w e s,1.07552172093e-08,28
v i b,8.64504700519e-08,29
t i h,1.19134520463e-07,39
t e d,4.06696464069e-07,91
n e z,4.8488060855e-08,21
w e w,1.95312498433e-09,63
p i f,4.6471333199e-08,21
k e v,3.56850377928e-08,89
l i r,1.11970530911e-07,73
r e t,1.10498232686e-08,6
g e h,1.84312762423e-07,70
h e b,1.01847831739e-06,38
k i k,4.19467868155e-07,76
k e p,3.16885998364e-07,83
h e t,8.33088273073e-07,85
g e g,3.89877215443e-07,59
k i f,3.7896301157e-08,22
d i s,1.30508432457e-07,85
n i k,5.52222676417e-07,44
r e l,1.16365843178e-06,99
l i j,1.95312498436e-09,33
d e p,2.6371218465e-07,86
t e t,1.35846158739e-07,9
N i p,2.66674620838e-07,5
r e w,1.95312498432e-09,71
r i n,2.4012193118e-08,93
w i z,1.95312498434e-09,49
N i f,3.49128409034e-07,48
b i m,4.42185110635e-07,40
t i n,7.98179035501e-07,20
d i n,5.73373932159e-07,50
n e w,1.95312498433e-09,63
s i s,3.27434318389e-08,29
f e h,4.60330831866e-08,9
d e m,6.23084420816e-07,81
v e w,1.95313318419e-09,20
r i h,1.95312498431e-09,76
l i w,1.95323209741e-09,15
z e p,3.18479601205e-07,70
s e f,1.95423657821e-09,33
h e g,1.84546048327e-06,46
t e k,4.54934743757e-07,64
m i r,1.95312498433e-09,59
j i d,8.01474996399e-09,58
z i n,7.42324152831e-07,89
z e g,3.96576787395e-07,84
h e n,1.40822948579e-06,67
n e h,1.80777936164e-07,13
s i f,6.67812032218e-09,47
g e N,9.57556915003e-07,67
l e n,7.7210389968e-09,49
k i b,2.58262690856e-07,77
p i p,1.09301650329e-07,53
h i n,1.49601279083e-06,86
r e j,1.95312498436e-09,34
p e w,1.95312498433e-09,65
l i v,1.95312498429e-09,92
g i s,1.83382371565e-07,64
N i k,3.88991059524e-07,28
k e t,2.47113126645e-07,92
b i t,1.32901418917e-07,59
w e b,8.39410238543e-09,69
k i b,1.20548033323e-07,27
p e N,5.53076687845e-07,19
n e k,9.31984856706e-07,92
v e p,1.37170680889e-07,48
h i k,3.3583635522e-06,65
v e N,3.12380652943e-07,3
m e l,1.95312498432e-09,70
p e d,1.7163276302e-07,99
d e d,9.40596883659e-08,26
j i z,1.95312498433e-09,62
l e j,1.95312498631e-09,28
g i N,1.43133170157e-06,92
t e p,1.31990507895e-07,4
r i g,2.4256966889e-08,95
N i t,4.26308033756e-07,16
l e t,9.38773895252e-09,95
r i j,1.95312498431e-09,80
N i j,1.95312498432e-09,67
b e m,4.41434628068e-07,29
t i b,1.22523241572e-07,27
r i b,3.06395921185e-08,15
d i b,7.77774082605e-08,1
l i N,1.46842021293e-07,83
n e s,2.02595690051e-07,36
w i v,1.95312498435e-09,39
w i t,2.74969884368e-08,91
v e s,1.65666121681e-08,25
b i g,5.21646792357e-07,87
k e k,3.91052065493e-07,58
b e p,1.53835203379e-07,72
v i g,3.20260628884e-07,95
s e j,1.95312498434e-09,54
t e w,1.9531249843e-09,85
r i m,7.00549464236e-09,25
g e n,1.17745788145e-06,30
v i t,2.00875381684e-07,96
k i m,6.12510898137e-07,65
r e f,1.95547143881e-08,99
l e b,7.59510802157e-09,45
z e N,4.82679165431e-07,27
d i z,2.42466744742e-08,56
v e d,2.09062006901e-07,87
p i l,1.94030500707e-08,32
r e n,7.11827146166e-09,29
f i h,1.95582781562e-08,69
h e h,5.07460859381e-08,45
g i w,1.95312498434e-09,51
m i N,1.49385169115e-06,44
h e z,3.81071689045e-08,64
b i b,1.14303344094e-07,15
j e k,7.9482152346e-09,56
j e p,2.02386306549e-08,59
d i g,1.93696496823e-07,71
p e h,4.99834530321e-08,97
b i p,1.33344770806e-07,46
w e n,3.48086491393e-08,82
v i w,1.9531249843e-09,89
k i n,3.83915276628e-07,8
n e g,8.75786893647e-07,73
z e v,1.95525784927e-09,67
s e f,1.95525784927e-09,67
l i N,1.15319640957e-07,9
m e h,2.71482676936e-07,75
j i v,1.95312498435e-09,33
m i k,7.02607784588e-07,93
s e m,5.00534364282e-07,82
l e f,1.95575281225e-08,19
l e p,2.09588006517e-08,66
r i f,3.71611446418e-08,35
w i r,1.95312498438e-09,11
t i r,1.84259960578e-07,71
N i n,2.05476208876e-06,94
f e t,2.22038877888e-07,57
t i f,3.49317265602e-08,14
j e s,6.35353359745e-09,98
d i f,6.2861399942e-08,52
t i j,1.9531249843e-09,90
g i z,2.19611452909e-07,68
m e f,1.75087748721e-07,58
p e n,5.54284799802e-07,47
s i l,6.43543112686e-08,81
z e g,2.63267129786e-07,51
f i m,2.18252057563e-07,27
h e k,3.68863934349e-06,81
s e n,4.59697624717e-07,11
w i m,3.48161629134e-08,57
p i j,1.95312498434e-09,56
j i l,1.95331562834e-09,4
z i v,1.95479495329e-09,15
g e j,5.14354220493e-09,3
N e l,1.95312498434e-09,47
d i N,1.02021985506e-06,76
h i b,9.25329571367e-07,31
n e N,1.75231675008e-06,70
m e g,5.20608669497e-07,17
p e m,8.76862160908e-07,94
r e r,1.42798665874e-07,8
f i l,1.07902480715e-08,80
h e l,1.35864083748e-08,32
b e d,2.51999328907e-07,67
g i k,6.91388692132e-07,38
j e t,7.62633077834e-09,46
N e t,4.93052294676e-07,71
h i w,3.82156193023e-08,1
v i k,2.54551887242e-07,78
n i s,1.99378532928e-07,17
k i s,5.32298694297e-08,80
t e g,4.10444144834e-07,86
z e j,1.9531249843e-09,86
f i f,7.67687469276e-08,61
h e s,3.47157208201e-08,32
m e d,6.01451795001e-07,88
r e m,2.08542094123e-08,65
b e z,7.05566863567e-08,76
b e g,1.81361207075e-07,10
t i h,1.31437491197e-07,58
w i v,1.95312498435e-09,40
d i h,6.08161496609e-08,20
f e p,1.06585737597e-07,44
n i l,1.95312498432e-09,74
d i z,2.16916454378e-08,43
f e n,5.33373689197e-07,15
v e m,2.33201344016e-07,58
r i k,7.7850540311e-09,51
m e b,3.34653511265e-07,55
p e r,2.23662879651e-08,50
w e k,2.23869290831e-08,37
r e w,1.95312498431e-09,83
t e m,5.26411569105e-07,58
f i w,1.95312498433e-09,65
s e r,1.6243957454e-07,24
h e s,3.15332338437e-08,17
r i w,1.95340475227e-09,14
w e g,3.33792831589e-08,10
k i g,4.83278255673e-07,84
j i h,1.95312498436e-09,19
z i r,1.71422677551e-07,2
n e n,5.50006178503e-07,19
s i l,4.3025959297e-08,33
n i t,3.91589068032e-07,79
h i n,7.92759663514e-07,18
h e g,2.43439203259e-06,88
z i s,2.36464098268e-08,74
v e l,2.86964905347e-08,81
p i d,1.11404768289e-07,6
l i p,2.09588006517e-08,66
r e v,1.95312498437e-09,11
t i d,4.0310986042e-07,92
b e h,9.24999662268e-08,78
j i z,1.95312498429e-09,95
d i m,6.74146056873e-07,80
b i z,2.27988724018e-08,21
N e p,6.47438583471e-07,82
f e k,1.85396804422e-07,69
h i s,1.6427117212e-08,18
j i d,8.50161848619e-09,72
n i w,1.95312498694e-09,30
N i z,2.09295495057e-07,98
h i m,2.4449096205e-06,91
z e n,9.00399574627e-07,89
n e p,4.34161391357e-07,73
f i z,1.95566739138e-09,40
s e g,4.27541164458e-07,97
l e l,9.85155026082e-09,2
r e N,1.39535300086e-07,83
t e j,2.26558200077e-09,6
g i z,1.80607693509e-07,3
d e z,3.00157262007e-08,31
g e l,3.08779423698e-08,90
t i l,1.59223270496e-08,53
w e p,2.62761387059e-08,27
d i l,1.34854793901e-08,31
v e l,3.19037333654e-08,94
w e N,1.63321974721e-07,28
N e s,3.2706166368e-07,43
f e j,1.95326793962e-09,18
t i m,3.43872882892e-07,3
p e h,4.34505832827e-08,74
p i N,6.8238128925e-07,50
n e h,2.41351315982e-07,67
p e v,1.51978634969e-08,1
k e g,1.71136568812e-07,19
d i m,2.5478202624e-07,9
l i g,2.28279948953e-08,83
m i p,3.35188097497e-07,70
s e v,1.95400901624e-09,21
h e w,1.9531249844e-09,34
r i s,6.35401114685e-09,51
v i r,2.03396389659e-08,38
N i N,1.45420732435e-06,28
n e j,1.95312498684e-09,30
s i h,3.75058227991e-08,50
m e w,1.95312498432e-09,75
h i j,1.19348742993e-08,1
N e v,1.83298389538e-07,36
m e m,3.15884007508e-07,4
r e d,2.06467492806e-08,63
s i t,3.08111403173e-07,62
m i v,9.03173746203e-08,73
l i t,1.54164984756e-08,77
h e d,1.38010386568e-06,78
b i h,5.90273189018e-08,13
s i b,2.67066583771e-07,89
b i v,8.12291194993e-09,32
k i d,6.71913462246e-08,14
n e m,6.33107126314e-07,79
b e h,8.32362742407e-08,63
d e m,6.49737523064e-07,84
g i s,2.04668807302e-07,86
l e h,6.35425489645e-09,13
t e v,1.39045688069e-08,29
m i w,5.81650607771e-09,2
l e z,1.95312498432e-09,72
z i m,3.18674956718e-07,94
j e k,6.95003235325e-09,23
w i p,3.43306836228e-08,88
b i k,7.50437915289e-07,92
N e b,5.31949458658e-07,84
h e k,3.7666387045e-06,86
v e g,1.21551783684e-07,19
w e z,1.95312498435e-09,43
m e z,5.70447265157e-08,29
p e z,2.66178633553e-08,12
m i b,6.63659195243e-07,98
s e d,1.46840699162e-07,53
l i k,2.11697213407e-08,68
g e r,1.34431956711e-08,48
m i t,4.14531879697e-07,75
j i b,6.40075216731e-09,2
j e j,1.95312498432e-09,72
v i v,1.95407862585e-09,25
k e l,3.59750632857e-08,50
z i z,2.69045413101e-08,40
n e f,1.71190510472e-07,9
v i d,1.47863064664e-07,28
w e s,1.0754549865e-08,71
v i N,6.67366113874e-07,64
f e N,9.19514335538e-07,77
n e t,4.22838167814e-07,84
v e f,5.52341821342e-08,68
p i r,1.45354518031e-08,41
l e s,1.95312498432e-09,69
p e g,3.4770791785e-07,56
b i p,2.43976323048e-07,85
r e h,1.95312498434e-09,50
m i z,4.84561408707e-08,90
l e w,2.96080536508e-09,4
d e j,1.95312498434e-09,55
j i w,1.95312498435e-09,42
N i k,5.19057524257e-07,66
g i g,2.22987877847e-07,7
j e r,1.95312498435e-09,32
N e z,2.25516357117e-07,65
v i n,7.72990829819e-07,99
b i r,3.90679559887e-08,51
d i w,1.95312498433e-09,59
j i s,1.95312498428e-09,99
N e p,7.03107946719e-07,89
g i N,1.04316545903e-06,62
k e N,9.90489128214e-07,89
f i r,1.3385425889e-08,30
l e d,1.70268107853e-08,24
r i z,1.9531249843e-09,89
t e r,1.90465115104e-07,40
l e v,1.95312498432e-09,71
r i h,1.95312498436e-09,28
d e b,8.20337704311e-08,49
r i p,1.32370910588e-08,45
t i d,1.62624675528e-07,19
d i d,1.73943859879e-07,53
f e d,1.29537519096e-07,13
t i p,2.02566337908e-07,50
z e s,1.70666807187e-08,21
p e l,2.44227050998e-08,28
w e l,1.95312498429e-09,94
m e v,4.38719701206e-08,6
t i v,2.98485077505e-08,71
s e h,3.27606483152e-08,62
h i s,2.29791691585e-08,87
j i n,1.95312498434e-09,53
z i h,2.39594259765e-08,24
g e l,1.79468668352e-08,22
v i j,1.97790569073e-09,12
k i k,3.26987484508e-07,53
n e b,3.35352477696e-07,52
l e l,1.95312498434e-09,51
f e g,5.01644915544e-07,92
k e r,2.21891916714e-08,49
n e p,4.06428799645e-07,67
v e b,1.82870604925e-07,79
n e j,1.9531249843e-09,88
m i m,3.39186506852e-07,11
l e j,1.95312498435e-09,36
r e l,1.14767210993e-06,1
d e k,8.79316475606e-07,86
l e s,1.95312498691e-09,9
N i m,3.6435357947e-07,21
j e v,1.95312498434e-09,51
s i z,3.3522588082e-08,67
m e N,1.10684203787e-06,13
z e t,1.58550979728e-07,51
b e t,2.33149960345e-07,82
v e z,2.32803684008e-08,55
k e l,5.36410616171e-08,98
d e z,2.61113232459e-08,12
p i m,6.13306904528e-07,69
m i m,3.59375104283e-07,17
s e s,1.66306783582e-08,90
b e s,6.37234258225e-08,28
r i v,1.95312498431e-09,76
l e r,1.7357663912e-07,82
t i v,1.87774549417e-08,23
r i d,1.20578639473e-08,25
s i m,7.45020564938e-07,97
f i v,1.95469455155e-09,51
w i p,3.06620137474e-08,61
b i t,2.27402973497e-07,98
m e j,1.95312498434e-09,47
n e r,1.42777822906e-07,65
p e p,8.58244290397e-08,7
m e r,1.96203250358e-09,11
k e m,7.27623410489e-07,57
g e g,5.58884472151e-07,90
w e z,4.25029314974e-09,5
N e N,1.40481913253e-06,41
s e l,8.81706123818e-09,51
b e r,2.91665891196e-08,83
z i w,1.95312498432e-09,75
g e z,1.16207625672e-07,26
j i j,1.95312498435e-09,40
z i t,1.08067205604e-07,7
g e h,1.53486502117e-07,27
v i n,3.63201019339e-07,7
k i w,1.95312498476e-09,32
h i l,2.55004951138e-08,7
n i d,2.13025931448e-07,27
